0.9616519605635712,0.9991010225852965
0.9383809099487179,0.999144627340525
0.9252231663939197,0.9934461295695164
0.8724430134167889,0.9883581441758209
0.866020726944579,0.9975016102916053
0.835094769994325,0.9982082425848845
0.8339277875296185,0.9836980424542952
0.7742963015426141,0.9996027621352966
0.7090657205593837,0.9983754538734605
0.5567104924534714,0.9995386174093719
0.5458866556058983,0.9998603521582361
0.5225799750145965,0.9986666629764701
0.4242255769455626,0.997233302840705
0.4152662552432975,0.9988249743766504
0.34898966449867086,0.9969620958987474
0.208577425166401,0.9977006899658497
0.1807386200471015,0.9987854065275931
0.1278253210178626,1.9432773045584322
0.0891997283633027,0.9997196454729111
0.7836345616595414,0.9972341964821233
0.7181076592502182,0.9986095764458766
0.7086696920529799,0.9998422574181359
0.6766023911740443,0.9975315558265352
0.5821043644854033,0.9984061242040166
0.5514558320617652,0.9992255448082773
0.3826290825628943,0.9972613270426383
0.3808668463272935,0.9992950644077914
0.37206157786016525,0.9991929477712524
0.34565548463850926,0.9992397385851772
0.32934248974355984,0.9990572580875579
0.3092316186601931,0.9976605137469521
0.2705168358368899,0.9993441926615748
0.242787419246278,0.9951337554996946
0.22670851497982658,0.9999778516306167
0.1649399686896562,0.997249194290638
0.08325829680881103,0.9977167663091573
0.07202506704361311,0.9993820672127891
0.05874694747615061,1.9630323488562338
0.9996505674457373,1.9043929918526554
0.9820262008635924,0.9993805971641344
0.9573529110894328,0.9998779207853498
0.857096320110133,0.9973658737251
0.8518897481218586,0.9990079513968542
0.774844788908812,0.9998474570782054
0.6909038244560446,0.9968576590499953
0.681375909009887,0.9999863122383148
0.6236814350100462,0.9988009746617109
0.5426316395749338,0.9998007082620954
0.5367940566757782,0.9947796988442404
0.4990731266847598,1.9137685048487763
0.4719436023553075,0.9976899131596779
0.407779497456891,0.9984282308924113
0.37705671557497866,0.996636648264909
0.35587157005348335,0.9928258414555879
0.3389108531605399,0.9958527772157312
0.23612029470261853,0.9939269674927291
0.149731904506906,0.999478857528315
0.9972320724516116,1.867471533713733
0.9926824289612309,0.997897477975855
0.9699551469985999,1.9704735807509646
0.8004653405354375,1.9474134614293948
0.6729119349231026,0.9992172073402966
0.6419609768964235,0.9941906989485993
0.606416625994337,0.993127023430554
0.583423999155719,0.9998936559196883
0.5822149605541564,0.9990430705304917
0.5752703055661497,0.9993584690365868
0.5490142745707961,0.9999294307349668
0.471450773837504,0.9999600767916799
0.39824232180545915,0.9999229456874437
0.1977300757205872,0.9996666481620831
0.13414486165962403,5.981062191665863
0.12233915011774155,1.8547141695727176
0.06802315680046023,0.9956666247413409
0.05599202766931333,0.9935067985675248
0.020490042460704072,0.9982282869603605
0.9147927305971284,0.9939861232316569
0.9058038354598086,0.9979562378624791
0.8340628330071722,0.9993979649994398
0.803311455148745,0.9953207768900723
0.6324098107915722,0.9990246526072305
0.46313976491211084,0.9998230002448788
0.4499053679065107,0.9994039206467223
0.43855182509600943,0.9964645301470402
0.4380079721628659,0.9986786489644474
0.4218349415418805,0.9981287333563168
0.3390923163334024,0.9988810032298556
0.3091909635483595,0.9995827215934525
0.24398852989708142,0.9989954259736586
0.22237260609848486,0.9990960906980688
0.21651655840641082,0.9992080643750808
0.16507871871710644,0.9983239186100369
0.11472649344096397,0.9976229991981331
0.06383431383880112,0.9945427139001584
0.031249655336383464,0.998362794810799
0.9296502963290996,0.999911231299149
0.9165872168309819,0.9991906105196421
0.900217122163673,0.9986416790452054
